"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10008010","南投市","工業北路20巷1弄","工業北路20巷"
"10008010","南投市","吉利路439巷","吉利路"
"10008010","南投市","工業北六路","工業北六路4之1巷"
"10008010","南投市","工業北六路","工業北路"
"10008010","南投市","仁和路","工業北路"
"10008010","南投市","仁和路","工業南五路"
"10008010","南投市","仁和路","工業路"
"10008010","南投市","仁和路","仁和路116巷"
"10008010","南投市","仁和路","仁和路161巷"
"10008010","南投市","仁和路","仁和路82巷"
"10008010","南投市","仁和路","仁和路83巷"
"10008010","南投市","仁和路","同源路"
"10008010","南投市","仁和路","同源路二街34巷"
"10008010","南投市","仁和路","成功三路"
"10008010","南投市","仁和路","自強一路"
"10008010","南投市","仁和路","自強二路"
"10008010","南投市","仁和路","自強三路"
"10008010","南投市","仁和路","南崗三路"
"10008010","南投市","仁和路161巷","仁和路"
"10008010","南投市","吉利路435巷","吉利路"
"10008010","南投市","吉利路417巷","吉利路"
"10008010","南投市","永鳴路156巷","永鳴路158巷"
"10008010","南投市","永鳴路156巷","永鳴路160巷"
"10008010","南投市","永鳴路158巷","永鳴路160巷"
"10008010","南投市","吉利路479巷","吉利路439巷"
"10008010","南投市","工業北五路","工業北一路"
"10008010","南投市","工業北五路","工業北路"
"10008010","南投市","吉利路441巷","南崗三路97巷"
"10008010","南投市","南崗三路97巷","永興路一街"
"10008010","南投市","南崗三路97巷","吉利路441巷"
"10008010","南投市","南崗三路97巷","南崗三路"
"10008010","南投市","工業北路","工業北二路"
"10008010","南投市","工業北路","工業北三路"
"10008010","南投市","工業北路","工業北路20巷"
"10008010","南投市","工業北路","工業東路"
"10008010","南投市","工業北路","工業南五路"
"10008010","南投市","工業北路","工業路"
"10008010","南投市","工業北路","仁和路"
"10008010","南投市","工業北路","永鳴路"
"10008010","南投市","工業南五路","仁和路"
"10008010","南投市","工業南五路","成功三路"
"10008010","南投市","彰南路三段1541巷62弄","彰南路三段1541巷"
"10008010","南投市","吉利路360巷","吉利路366巷"
"10008010","南投市","吉利路366巷","吉利路"
"10008010","南投市","工業北三路","工業北一路"
"10008010","南投市","工業北三路","工業北路"
"10008010","南投市","彰南路三段","中華路"
"10008010","南投市","彰南路三段","仁和路"
"10008010","南投市","彰南路三段","成功一路"
"10008010","南投市","彰南路三段","成功東路"
"10008010","南投市","彰南路三段","南崗三路"
"10008010","南投市","彰南路三段","草溪路"
"10008010","南投市","彰南路三段","彰南路二段"
"10008010","南投市","彰南路三段","彰南路二段795巷"
"10008010","南投市","彰南路三段","彰南路三段103巷"
