"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"67000010","新營區","建業路","和平路"
"67000010","新營區","建業路","和平路95巷"
"67000010","新營區","建業路","和平路97巷"
"67000010","新營區","建業路","延平路"
"67000010","新營區","建業路","南紙街"
"67000010","新營區","建業路","建業路111巷"
"67000010","新營區","建業路","建業路137巷"
"67000010","新營區","建業路","建業路167巷"
"67000010","新營區","建業路","建業路185巷"
"67000010","新營區","建業路","建業路193巷"
"67000010","新營區","建業路","建業路227巷"
"67000010","新營區","建業路","建業路269巷"
"67000010","新營區","建業路","新生街"
"67000010","新營區","建業路","廠前街"
"67000010","新營區","建業路","興農街"
"67000010","新營區","隋唐街","民治路"
"67000010","新營區","隋唐街","民治路300巷"
"67000010","新營區","隋唐街","明清街"
"67000010","新營區","隋唐街","金華路二段"
"67000010","新營區","隋唐街","長榮路二段"
"67000010","新營區","隋唐街","復興路620巷"
"67000010","新營區","隋唐街","進修街"
"67000010","新營區","隋唐街","隋唐街232巷"
"67000010","新營區","隋唐街","隋唐街31巷"
"67000010","新營區","復興路620巷61弄","復興路620巷"
"67000010","新營區","復興路620巷61弄","復興路620巷39弄"
"67000010","新營區","復興路620巷61弄","復興路620巷64弄"
"67000010","新營區","太子路200巷","太子路"
"67000010","新營區","太子路200巷","太子路153巷"
"67000010","新營區","太子路200巷","太子路200巷111弄"
"67000010","新營區","南紙街29巷6弄","南紙街29巷"
"67000010","新營區","復興路682巷","復興路620巷15弄"
"67000010","新營區","復興路682巷","復興路620巷39弄"
"67000010","新營區","太子路200巷17弄","太子路200巷"
"67000010","新營區","南紙街135巷","南紙街117巷40弄"
"67000010","新營區","南紙街119巷","南紙街117巷40弄"
"67000010","新營區","建業路269巷20弄","南紙街117巷40弄"
"67000010","新營區","建業路269巷20弄","南紙街119巷"
"67000010","新營區","建業路269巷20弄","建業路227巷20弄"
"67000010","新營區","南紙街117巷40弄","南紙街117巷"
"67000010","新營區","南紙街85巷13弄","南紙街85巷"
"67000010","新營區","太子路153巷","太子路"
"67000010","新營區","太子路139巷","太子路"
"67000010","新營區","太子路139巷","南紙街85巷"
"67000010","新營區","太子路153巷56弄","太子路153巷"
"67000010","新營區","太子路153巷71弄","太子路139巷"
"67000010","新營區","太子路153巷71弄","太子路153巷"
"67000010","新營區","太子路153巷71弄","太子路153巷56弄"
"67000010","新營區","建業路269巷","太子路139巷"
"67000010","新營區","建業路269巷","南紙街117巷"
"67000010","新營區","建業路269巷","建業路227巷16弄"
"67000010","新營區","建業路269巷","建業路227巷20弄"
"67000010","新營區","建業路269巷","建業路227巷22弄"
"67000010","新營區","建業路269巷","建業路227巷24弄"
"67000010","新營區","建業路269巷","建業路227巷2弄"
"67000010","新營區","建業路269巷","建業路269巷20弄"
"67000010","新營區","建業路269巷","建業路269巷34弄"
"67000010","新營區","建業路269巷36弄","建業路227巷24弄"
"67000010","新營區","建業路269巷36弄","建業路269巷"
"67000010","新營區","建業路269巷34弄","建業路269巷"
"67000010","新營區","新榮路","太子路139巷"
"67000010","新營區","新榮路","富昌街"
"67000010","新營區","新榮路","新榮一街"
"67000010","新營區","新榮路","新榮二街"
"67000010","新營區","新榮路","新榮三街"
"67000010","新營區","新榮路","新榮五街"
"67000010","新營區","新榮路","新榮六街"
"67000010","新營區","新榮路","新榮四街"
"67000010","新營區","金華路三段","太子路"
"67000010","新營區","金華路三段","復興路"
"67000010","新營區","金華路三段","復興路511巷"
"67000010","新營區","復興路620巷15弄","復興路620巷"
"67000010","新營區","復興路620巷16弄","復興路618巷"
"67000010","新營區","復興路620巷16弄","復興路620巷"
"67000010","新營區","復興路620巷16弄","復興路620巷15弄"
"67000010","新營區","復興路620巷","復興路620巷38弄"
"67000010","新營區","復興路620巷","復興路620巷39弄"
"67000010","新營區","復興路620巷","復興路620巷64弄"
"67000010","新營區","復興路620巷38弄","復興路620巷"
"67000010","新營區","復興路620巷64弄","復興路620巷"
"67000010","新營區","太子路44巷","太子路"
"67000010","新營區","太子路44巷","太子路33巷"
"67000010","新營區","太子路44巷","復興路511巷65弄"
"67000010","新營區","復興路511巷75弄","太子路44巷"
"67000010","新營區","復興路511巷75弄","復興路511巷"
"67000010","新營區","復興路511巷75弄","復興路511巷65弄"
"67000010","新營區","建業路227巷","建業路193巷10弄"
"67000010","新營區","建業路227巷","建業路193巷20弄"
"67000010","新營區","建業路227巷","建業路193巷22弄"
"67000010","新營區","建業路227巷22弄","建業路193巷22弄"
"67000010","新營區","建業路227巷22弄","建業路227巷"
"67000010","新營區","建業路227巷24弄","建業路193巷22弄"
"67000010","新營區","建業路227巷24弄","建業路227巷"
"67000010","新營區","建業路227巷24弄","建業路227巷22弄"
"67000010","新營區","復興路511巷","復興路511巷65弄"
"67000010","新營區","建業路227巷20弄","建業路193巷20弄"
"67000010","新營區","建業路227巷20弄","建業路227巷"
"67000010","新營區","明清三街","明清三街29巷"
"67000010","新營區","明清三街29巷","明清三街"
"67000010","新營區","建業路227巷16弄","建業路193巷20弄"
"67000010","新營區","建業路227巷16弄","建業路227巷"
"67000010","新營區","金華路二段","民生路"
"67000010","新營區","金華路二段","金華路一段"
"67000010","新營區","金華路二段","金華路三段"
"67000010","新營區","金華路二段","秦漢街"
"67000010","新營區","金華路二段","復興路"
"67000010","新營區","金華路二段","隋唐街"
"67000010","新營區","金華路二段","新北街"
"67000010","新營區","建業路227巷2弄","建業路193巷10弄"
"67000010","新營區","建業路227巷2弄","建業路227巷"
"67000010","新營區","隋唐街295巷","明清街"
"67000010","新營區","隋唐街295巷","復興路620巷38弄"
"67000010","新營區","隋唐街295巷","復興路620巷64弄"
"67000010","新營區","隋唐街295巷","隋唐街"
"67000010","新營區","隋唐街295巷","隋唐街295巷11弄"
"67000010","新營區","隋唐街295巷","隋唐街295巷41弄"
"67000010","新營區","隋唐街295巷41弄","復興路620巷38弄"
"67000010","新營區","隋唐街295巷41弄","隋唐街295巷"
"67000010","新營區","隋唐街295巷41弄","隋唐街295巷27弄"
"67000010","新營區","隋唐街295巷27弄","隋唐街295巷"
"67000010","新營區","隋唐街295巷11弄","隋唐街295巷"
"67000010","新營區","隋唐街295巷11弄","隋唐街295巷27弄"
"67000010","新營區","隋唐街295巷11弄","隋唐街295巷41弄"
"67000010","新營區","明清二街","明清一街"
"67000010","新營區","明清二街","明清街"
"67000010","新營區","明清二街","隋唐街232巷"
"67000010","新營區","明清街","明清一街"
"67000010","新營區","明清一街","明清三街29巷"
"67000010","新營區","建業路193巷20弄","建業路193巷"
"67000010","新營區","建業路193巷22弄","建業路193巷"
"67000010","新營區","建業路193巷22弄","建業路193巷20弄"
"67000010","新營區","建業路193巷10弄","建業路193巷"
"67000010","新營區","秦漢街","明清街"
"67000010","新營區","秦漢街","長榮路二段"
"67000010","新營區","秦漢街","秦漢街120巷"
"67000010","新營區","秦漢街","新北三街"
"67000010","新營區","太子路53巷7弄","太子路53巷"
"67000010","新營區","太子路53巷7弄","太子路53巷8弄"
"67000010","新營區","太子路53巷8弄","太子路53巷"
"67000010","新營區","太子路53巷8弄","太子路53巷7弄"
"67000010","新營區","太子路53巷8弄","新進路二段445巷25弄"
"67000010","新營區","長榮路二段862巷","長榮路二段"
"67000010","新營區","公園路二段","太子路53巷7弄"
"67000010","新營區","公園路二段","新進路二段445巷25弄"
"67000010","新營區","太子路53巷","太子路"
"67000010","新營區","太子路53巷","太子路33巷1弄"
"67000010","新營區","太子路53巷1弄","太子路33巷1弄"
"67000010","新營區","太子路53巷1弄","太子路53巷"
"67000010","新營區","建業路185巷","建業路167巷"
"67000010","新營區","復興路489巷","太子路44巷"
"67000010","新營區","秦漢街120巷36弄","秦漢街120巷"
"67000010","新營區","太子路53巷13弄","太子路53巷"
"67000010","新營區","太子路53巷6弄","太子路53巷"
"67000010","新營區","太子路53巷6弄","太子路53巷13弄"
"67000010","新營區","太子路33巷","太子路"
"67000010","新營區","建業路167巷3弄","建業路167巷"
"67000010","新營區","太子路53巷35弄","太子路53巷"
"67000010","新營區","太子路53巷35弄","太子路53巷7弄"
"67000010","新營區","太子路33巷1弄","太子路33巷"
"67000010","新營區","太子路33巷2弄","太子路33巷"
"67000010","新營區","太子路33巷2弄","太子路33巷1弄"
"67000010","新營區","新進路二段445巷25弄","太子路53巷"
"67000010","新營區","新進路二段445巷25弄","新進路二段445巷"
"67000010","新營區","新進路二段445巷25弄","新進路二段445巷11弄"
"67000010","新營區","建業路157巷","建業路"
"67000010","新營區","建業路157巷","建業路111巷"
"67000010","新營區","太子路19巷","太子路"
"67000010","新營區","太子路19巷","新進路二段305巷"
"67000010","新營區","建業路111巷","建業路137巷"
"67000010","新營區","建業路137巷","建業路111巷"
"67000010","新營區","新南路","秦漢街"
"67000010","新營區","新南路","新北五街"
