"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10016010","馬公市","文光路192巷","三多路330巷"
"10016010","馬公市","文光路192巷","文光路"
"10016010","馬公市","文光路188巷","三多路330巷"
"10016010","馬公市","文光路188巷","文光路"
"10016010","馬公市","文光路168巷","文光路"
"10016010","馬公市","文光路168巷","文光路162巷"
"10016010","馬公市","大智街24巷27弄","大智街24巷"
"10016010","馬公市","文光路164巷","文光路162巷"
"10016010","馬公市","新生路113巷","新生路"
"10016010","馬公市","大仁街","大智街18巷"
"10016010","馬公市","大仁街","大智街24巷"
"10016010","馬公市","大仁街","中華路"
"10016010","馬公市","大仁街","中華路62巷"
"10016010","馬公市","文光路140巷","文光路東一橫巷"
"10016010","馬公市","永安街5巷","大勇街"
"10016010","馬公市","永安街5巷","永安街"
"10016010","馬公市","永安街15巷","永安街"
"10016010","馬公市","永安街15巷","永安街5巷"
"10016010","馬公市","永安街15巷","光復路"
"10016010","馬公市","三多路330巷","三多路"
"10016010","馬公市","三多路330巷","文光路192巷"
"10016010","馬公市","三多路330巷","文光路204巷"
"10016010","馬公市","新生路86巷","海埔路"
"10016010","馬公市","新生路86巷","新生路"
"10016010","馬公市","大智街18巷10弄","中華路"
"10016010","馬公市","永安街","大勇街"
"10016010","馬公市","永安街","永平街"
"10016010","馬公市","永安街","永平街47巷"
"10016010","馬公市","永安街","永安街12巷"
"10016010","馬公市","永安街","永安街18巷"
"10016010","馬公市","中華路72巷","中華路"
"10016010","馬公市","朝陽路","中華路"
"10016010","馬公市","朝陽路","文昌街"
"10016010","馬公市","朝陽路","文林街"
"10016010","馬公市","朝陽路","光復路"
"10016010","馬公市","朝陽路","光榮街"
"10016010","馬公市","朝陽路","光榮街3巷"
"10016010","馬公市","朝陽路","林森路"
"10016010","馬公市","朝陽路","朝陽路105巷"
"10016010","馬公市","朝陽路","朝陽路148巷"
"10016010","馬公市","朝陽路","朝陽路151巷"
"10016010","馬公市","朝陽路","朝陽路167巷"
"10016010","馬公市","朝陽路","朝陽路179巷"
"10016010","馬公市","朝陽路","朝陽路185巷"
"10016010","馬公市","朝陽路","朝陽路2巷"
"10016010","馬公市","朝陽路","朝陽路41巷"
"10016010","馬公市","朝陽路","朝陽路4巷"
"10016010","馬公市","朝陽路","朝陽路54巷"
"10016010","馬公市","朝陽路","朝陽路67巷"
"10016010","馬公市","朝陽路","朝陽路71巷"
"10016010","馬公市","朝陽路","朝陽路76巷"
"10016010","馬公市","朝陽路","貿商街"
"10016010","馬公市","光榮街3巷","貿商街"
"10016010","馬公市","敬業街35巷","敬業街"
"10016010","馬公市","敬業街35巷","敬業街35巷1弄"
"10016010","馬公市","敬業街","四維路"
"10016010","馬公市","敬業街","敬業街13巷"
"10016010","馬公市","敬業街","敬業街35巷"
"10016010","馬公市","大智街18巷20弄","中華路"
"10016010","馬公市","新營路","大賢街"
"10016010","馬公市","新營路","永泰街"
"10016010","馬公市","新營路","永祿街"
"10016010","馬公市","新營路","永壽街"
"10016010","馬公市","新營路","永福街"
"10016010","馬公市","新營路","經國路"
"10016010","馬公市","新營路","興港北街"
"10016010","馬公市","永安街12巷","永安街"
"10016010","馬公市","大勇街4巷","大勇街"
"10016010","馬公市","新店路6巷","海埔路"
"10016010","馬公市","光榮街","光榮街3巷"
"10016010","馬公市","光榮街","朝陽路"
"10016010","馬公市","光復路148巷","光復路"
"10016010","馬公市","光復路148巷","朝陽路183巷"
"10016010","馬公市","光復路148巷","陽明路92巷"
"10016010","馬公市","永平街","中華路133巷"
"10016010","馬公市","永平街","永安街18巷"
"10016010","馬公市","永平街","永和街11巷"
"10016010","馬公市","新生路86巷15弄","同和路"
"10016010","馬公市","新生路86巷15弄","海埔路"
"10016010","馬公市","貿商街","三多路"
"10016010","馬公市","同和路","中華路"
"10016010","馬公市","同和路","中華路200巷1弄"
"10016010","馬公市","同和路","林森路"
"10016010","馬公市","同和路","海埔路"
"10016010","馬公市","同和路","新生路"
"10016010","馬公市","同和路","新生路86巷"
"10016010","馬公市","同和路","新店路"
"10016010","馬公市","同和路","新明路"
"10016010","馬公市","永安街18巷","永平街"
"10016010","馬公市","中華路133巷","中華路"
"10016010","馬公市","光榮街61巷","光榮街"
"10016010","馬公市","陽明路92巷","永安街"
"10016010","馬公市","陽明路92巷","陽明路"
"10016010","馬公市","永平街47巷","永平街"
"10016010","馬公市","永平街47巷","永和街11巷"
"10016010","馬公市","三多路288巷","三多路"
"10016010","馬公市","三多路288巷","敬業街"
"10016010","馬公市","三多路288巷","樂群街"
"10016010","馬公市","三多路288巷","樂群街27巷"
"10016010","馬公市","三多路288巷","樂群街80巷"
"10016010","馬公市","永和街","中華路"
"10016010","馬公市","永和街","永和街11巷"
"10016010","馬公市","永和街","永和街1巷"
"10016010","馬公市","永和街","永和街32巷"
"10016010","馬公市","光復路154巷","朝陽路183巷"
"10016010","馬公市","光復路162巷","朝陽路183巷"
"10016010","馬公市","朝陽路179巷","文林街１巷"
"10016010","馬公市","朝陽路179巷","光復路162巷"
"10016010","馬公市","朝陽路179巷","朝陽路"
"10016010","馬公市","朝陽路179巷","朝陽路183巷"
"10016010","馬公市","朝陽路179巷","陽明路92巷"
"10016010","馬公市","朝陽路185巷","光復路162巷"
"10016010","馬公市","朝陽路185巷","朝陽路179巷"
"10016010","馬公市","朝陽路185巷","朝陽路183巷"
"10016010","馬公市","永和街11巷","永和街"
"10016010","馬公市","樂群街","三多路"
"10016010","馬公市","樂群街","三多路288巷"
"10016010","馬公市","樂群街","光復路327巷"
"10016010","馬公市","樂群街","樂群街27巷"
"10016010","馬公市","樂群街","樂群街80巷"
"10016010","馬公市","四維路295巷","四維路"
"10016010","馬公市","文林街１巷","文林街"
"10016010","馬公市","文林街１巷","陽明路92巷"
"10016010","馬公市","樂群街58巷","四維路"
"10016010","馬公市","樂群街58巷","樂群街"
"10016010","馬公市","五福路201巷8弄","五福路201巷10弄"
"10016010","馬公市","五福路201巷8弄","五福路201巷2弄"
"10016010","馬公市","五福路138巷","五福路"
"10016010","馬公市","五福路138巷","五福路138巷30弄"
"10016010","馬公市","五福路138巷","五福路201巷"
"10016010","馬公市","永和街32巷","中華路"
"10016010","馬公市","永和街32巷","永和街"
"10016010","馬公市","朝陽路151巷","文林街"
"10016010","馬公市","朝陽路151巷","文林街１巷"
"10016010","馬公市","朝陽路151巷","朝陽路"
"10016010","馬公市","朝陽路151巷","朝陽路167巷"
"10016010","馬公市","朝陽路167巷","文林街１巷"
"10016010","馬公市","朝陽路167巷","朝陽路"
"10016010","馬公市","朝陽路167巷","朝陽路148巷"
"10016010","馬公市","永順街","新生路"
"10016010","馬公市","永順街","新店路"
"10016010","馬公市","永順街","新明路"
"10016010","馬公市","永順街","新營路"
"10016010","馬公市","光復路327巷","光復路"
"10016010","馬公市","光復路327巷","樂群街"
"10016010","馬公市","光復路327巷","樂群街27巷"
"10016010","馬公市","五福路201巷","五福路"
"10016010","馬公市","五福路201巷","五福路201巷10弄"
"10016010","馬公市","五福路201巷","五福路201巷2弄"
"10016010","馬公市","五福路201巷","五福路201巷8弄"
"10016010","馬公市","五福路201巷","五福路201巷9弄"
"10016010","馬公市","五福路201巷9弄","五福路201巷10弄"
"10016010","馬公市","朝陽路148巷","三多路"
"10016010","馬公市","朝陽路148巷","文林街51巷"
"10016010","馬公市","朝陽路148巷","朝陽路148巷1弄"
"10016010","馬公市","朝陽路148巷","朝陽路148巷20弄"
"10016010","馬公市","朝陽路148巷1弄","朝陽路148巷"
"10016010","馬公市","新店路","文山路"
"10016010","馬公市","新店路","文安路"
"10016010","馬公市","新店路","文德路"
"10016010","馬公市","新店路","永泰街"
"10016010","馬公市","新店路","永順街"
"10016010","馬公市","新店路","永祿街"
"10016010","馬公市","新店路","永壽街"
"10016010","馬公市","新店路","永福街"
"10016010","馬公市","新店路","新店路516巷"
"10016010","馬公市","光復路313巷","光復路"
