"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10015070","光復鄉","大全街","復興街","10015070 大全街與復興街交叉口","POINT (121.41790016745881 23.654511240001796)"
"10015070","光復鄉","大全街53巷","大全街","10015070 大全街53巷與大全街交叉口","POINT (121.40912319168206 23.655772761303922)"
"10015070","光復鄉","林森路658巷","林森路","10015070 林森路658巷與林森路交叉口","POINT (121.40974259254665 23.684918272560253)"
"10015070","光復鄉","大華街107巷","大全街62巷","10015070 大華街107巷與大全街62巷交叉口","POINT (121.41062760727834 23.661782591493477)"
"10015070","光復鄉","大華街107巷","大華街109巷","10015070 大華街107巷與大華街109巷交叉口","POINT (121.41272371922435 23.664481352632379)"
"10015070","光復鄉","大全街41巷","大全街42巷","10015070 大全街41巷與大全街42巷交叉口","POINT (121.41188142049123 23.655043634156414)"
"10015070","光復鄉","建國路一段","建國路一段15巷","10015070 建國路一段與建國路一段15巷交叉口","POINT (121.41220784201835 23.598035937908264)"
"10015070","光復鄉","建國路一段","建國路一段17巷","10015070 建國路一段與建國路一段17巷交叉口","POINT (121.41427425025654 23.598004791687856)"
"10015070","光復鄉","建國路一段","建國路一段32巷","10015070 建國路一段與建國路一段32巷交叉口","POINT (121.42501445685173 23.610249182753648)"
"10015070","光復鄉","建國路一段","建國路二段","10015070 建國路一段與建國路二段交叉口","POINT (121.42949500069381 23.619475376187722)"
"10015070","光復鄉","建國路一段","農場路","10015070 建國路一段與農場路交叉口","POINT (121.42501445685173 23.610249182753648)"
"10015070","光復鄉","林森路608巷","林森路","10015070 林森路608巷與林森路交叉口","POINT (121.41263046582344 23.682684366490378)"
"10015070","光復鄉","大華街109巷","大華街107巷","10015070 大華街109巷與大華街107巷交叉口","POINT (121.41272371922435 23.664481352632379)"
"10015070","光復鄉","大全街7巷","大全街","10015070 大全街7巷與大全街交叉口","POINT (121.41493664950679 23.65433027841965)"
"10015070","光復鄉","大全街7巷","馬錫山環山道路","10015070 大全街7巷與馬錫山環山道路交叉口","POINT (121.41287260288834 23.650113577679519)"
"10015070","光復鄉","民治街","中山路一段","10015070 民治街與中山路一段交叉口","POINT (121.41537089165342 23.645663619780294)"
"10015070","光復鄉","民治街","民治街46巷","10015070 民治街與民治街46巷交叉口","POINT (121.41414773183237 23.646055572206933)"
"10015070","光復鄉","民治街","西富路","10015070 民治街與西富路交叉口","POINT (121.42908415710826 23.639931072161289)"
"10015070","光復鄉","林森路570巷","林森路","10015070 林森路570巷與林森路交叉口","POINT (121.41438253582544 23.681698327315985)"
"10015070","光復鄉","建國路一段17巷","建國路一段","10015070 建國路一段17巷與建國路一段交叉口","POINT (121.41427425025654 23.598004791687856)"
"10015070","光復鄉","大全街42巷30弄","大全街42巷","10015070 大全街42巷30弄與大全街42巷交叉口","POINT (121.4145978371206 23.662118619578678)"
"10015070","光復鄉","林森路570巷9弄","林森路570巷","10015070 林森路570巷9弄與林森路570巷交叉口","POINT (121.4147049472756 23.682919583272223)"
"10015070","光復鄉","中山路一段66巷","中山路一段","10015070 中山路一段66巷與中山路一段交叉口","POINT (121.41573790857763 23.646981480011334)"
"10015070","光復鄉","中山路一段66巷","林田幹線","10015070 中山路一段66巷與林田幹線交叉口","POINT (121.41710644290811 23.647100441432258)"
"10015070","光復鄉","中山路一段82巷","中山路一段","10015070 中山路一段82巷與中山路一段交叉口","POINT (121.41596135053601 23.647764655514493)"
"10015070","光復鄉","中山路一段82巷","中山路一段168巷","10015070 中山路一段82巷與中山路一段168巷交叉口","POINT (121.4171574164817 23.650402108070864)"
"10015070","光復鄉","中山路一段82巷","中山路一段186巷","10015070 中山路一段82巷與中山路一段186巷交叉口","POINT (121.4173715558527 23.651128503077985)"
"10015070","光復鄉","中山路一段82巷","中山路一段82巷1弄","10015070 中山路一段82巷與中山路一段82巷1弄交叉口","POINT (121.41679696640699 23.648944709930447)"
"10015070","光復鄉","中山路一段82巷","林田幹線","10015070 中山路一段82巷與林田幹線交叉口","POINT (121.41755231778529 23.648114201309397)"
"10015070","光復鄉","民治街46巷","中山路一段95巷","10015070 民治街46巷與中山路一段95巷交叉口","POINT (121.41614406129941 23.650470394493141)"
"10015070","光復鄉","大華街","大華街109巷","10015070 大華街與大華街109巷交叉口","POINT (121.41670442436976 23.66835018930982)"
"10015070","光復鄉","大華街","大華街32巷","10015070 大華街與大華街32巷交叉口","POINT (121.42081573176063 23.668989647754074)"
"10015070","光復鄉","大華街","大華街51巷","10015070 大華街與大華街51巷交叉口","POINT (121.4202987672744 23.66919234505076)"
"10015070","光復鄉","大華街","大華街87巷","10015070 大華街與大華街87巷交叉口","POINT (121.41940528722432 23.669518876295172)"
"10015070","光復鄉","大華街","中興路","10015070 大華街與中興路交叉口","POINT (121.42225517043983 23.6684526508692)"
"10015070","光復鄉","中山路一段168巷","中山路一段","10015070 中山路一段168巷與中山路一段交叉口","POINT (121.41672238203239 23.650489611206638)"
"10015070","光復鄉","中山路一段168巷","中山路一段82巷","10015070 中山路一段168巷與中山路一段82巷交叉口","POINT (121.4171574164817 23.650402108070864)"
"10015070","光復鄉","中山路一段168巷","林田幹線","10015070 中山路一段168巷與林田幹線交叉口","POINT (121.41848970993226 23.650224134935911)"
"10015070","光復鄉","中山路一段82巷1弄","中山路一段82巷","10015070 中山路一段82巷1弄與中山路一段82巷交叉口","POINT (121.41679696640699 23.648944709930447)"
