"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10004110","峨眉鄉","獅山道路","獅山街36巷","10004110 獅山道路與獅山街36巷交叉口","POINT (121.01716122680921 24.685752547342247)"
"10004110","峨眉鄉","獅山街","成功街","10004110 獅山街與成功街交叉口","POINT (121.01849001829976 24.688179554043245)"
"10004110","峨眉鄉","獅山街","赤科山農路","10004110 獅山街與赤科山農路交叉口","POINT (121.0177558207746 24.686797748417405)"
"10004110","峨眉鄉","獅山街","峨眉街","10004110 獅山街與峨眉街交叉口","POINT (121.01832542168097 24.688551053188633)"
"10004110","峨眉鄉","獅山街","獅山街36巷","10004110 獅山街與獅山街36巷交叉口","POINT (121.01716122680921 24.685752547342247)"
"10004110","峨眉鄉","獅山街36巷","獅山街","10004110 獅山街36巷與獅山街交叉口","POINT (121.01716122680921 24.685752547342247)"
"10004110","峨眉鄉","獅山街36巷","獅山道路","10004110 獅山街36巷與獅山道路交叉口","POINT (121.01716122680921 24.685752547342247)"
"10004110","峨眉鄉","社寮坑三號農路","獅山道路","10004110 社寮坑三號農路與獅山道路交叉口","POINT (121.01798810216928 24.674722202367775)"
"10004110","峨眉鄉","峨眉街","中豐公路","10004110 峨眉街與中豐公路交叉口","POINT (121.01488369102958 24.69045704755473)"
"10004110","峨眉鄉","峨眉街","成功街","10004110 峨眉街與成功街交叉口","POINT (121.02113742095526 24.6887877115837)"
"10004110","峨眉鄉","峨眉街","獅山街","10004110 峨眉街與獅山街交叉口","POINT (121.01832542168097 24.688551053188633)"
"10004110","峨眉鄉","中山街","成功街","10004110 中山街與成功街交叉口","POINT (121.0197323363783 24.688279805968307)"
"10004110","峨眉鄉","中山街","峨眉街","10004110 中山街與峨眉街交叉口","POINT (121.01969751103138 24.688672237733613)"
"10004110","峨眉鄉","藤坪產業道路","獅山道路","10004110 藤坪產業道路與獅山道路交叉口","POINT (121.02073917956955 24.657860950022894)"
"10004110","峨眉鄉","成功街","峨眉街","10004110 成功街與峨眉街交叉口","POINT (121.02113742095526 24.6887877115837)"
"10004110","峨眉鄉","河背一號農路","中豐公路","10004110 河背一號農路與中豐公路交叉口","POINT (121.02826018735777 24.687764747145422)"
"10004110","峨眉鄉","忠義街50巷","忠義街","10004110 忠義街50巷與忠義街交叉口","POINT (120.98773204779582 24.68778026944392)"
"10004110","峨眉鄉","忠義街50巷","忠義街36巷","10004110 忠義街50巷與忠義街36巷交叉口","POINT (120.9873733190235 24.688604464824266)"
"10004110","峨眉鄉","大同街35巷","大同街","10004110 大同街35巷與大同街交叉口","POINT (120.98867555533263 24.687495187952607)"
"10004110","峨眉鄉","太平街8巷2弄","太平街8巷","10004110 太平街8巷2弄與太平街8巷交叉口","POINT (120.98891422281315 24.685591126229554)"
"10004110","峨眉鄉","赤柯坪步道","赤科山農路","10004110 赤柯坪步道與赤科山農路交叉口","POINT (120.99547965596139 24.679508923098354)"
"10004110","峨眉鄉","石峰道路","梯仔桄農路","10004110 石峰道路與梯仔桄農路交叉口","POINT (121.00227351511069 24.698438058569593)"
"10004020","竹東鎮","竹美路二段97巷","公道五路一段","10004020 竹美路二段97巷與公道五路一段交叉口","POINT (121.02343270395613 24.79155595504335)"
"10004020","竹東鎮","竹美路二段97巷","竹美路二段","10004020 竹美路二段97巷與竹美路二段交叉口","POINT (121.02506529632638 24.792634175626745)"
