"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10015070","光復鄉","成功街","成功街560巷"
"10015070","光復鄉","成功街","佛祖街"
"10015070","光復鄉","成功街","佛祖街272巷"
"10015070","光復鄉","成功街","林森路426巷"
"10015070","光復鄉","成功街","林森路460巷"
"10015070","光復鄉","成功街","武昌街186巷"
"10015070","光復鄉","成功街","武昌街56巷"
"10015070","光復鄉","糖廠街5巷","糖廠街"
"10015070","光復鄉","糖廠街5巷","糖廠街6巷"
"10015070","光復鄉","中興路202巷1弄","中興路202巷"
"10015070","光復鄉","中興路212巷","中山路一段"
"10015070","光復鄉","中興路212巷","中興路202巷1弄"
"10015070","光復鄉","中興路212巷1弄","中興路202巷1弄"
"10015070","光復鄉","中興路212巷1弄","中興路212巷"
"10015070","光復鄉","八德街","林森路426巷"
"10015070","光復鄉","八德街","林森路460巷"
"10015070","光復鄉","中興路228巷","中山路一段"
"10015070","光復鄉","中興路228巷","中興路212巷1弄"
"10015070","光復鄉","中興路228巷1弄","中興路212巷1弄"
"10015070","光復鄉","中興路228巷1弄","中興路228巷"
"10015070","光復鄉","中興路242巷","中山路一段"
"10015070","光復鄉","中興路242巷","中興路228巷1弄"
"10015070","光復鄉","糖廠街11巷","糖廠街"
"10015070","光復鄉","大華街51巷","大華街"
"10015070","光復鄉","大華街51巷","大華街51巷1弄"
"10015070","光復鄉","中興路242巷1弄","中興路242巷"
"10015070","光復鄉","復興街22巷","復興街"
"10015070","光復鄉","大華街54巷","大華街"
"10015070","光復鄉","大華街54巷","大華街32巷"
"10015070","光復鄉","大華街54巷","大華街51巷"
"10015070","光復鄉","糖廠街13巷","糖廠街"
"10015070","光復鄉","糖廠街15巷","糖廠街"
"10015070","光復鄉","和平街","中山路二段"
"10015070","光復鄉","和平街","中華路"
"10015070","光復鄉","和平街","中興路"
"10015070","光復鄉","糖廠街8巷","糖廠街6巷"
"10015070","光復鄉","中山路二段","中山路一段"
"10015070","光復鄉","中山路二段","中山路二段21巷"
"10015070","光復鄉","中山路二段","中山路二段284巷"
"10015070","光復鄉","中山路二段","中山路三段"
"10015070","光復鄉","中山路二段","中正路一段"
"10015070","光復鄉","大華街32巷","大華街"
"10015070","光復鄉","糖廠街17巷","糖廠街"
"10015070","光復鄉","忠孝路","大安一街"
"10015070","光復鄉","忠孝路","大安三街"
"10015070","光復鄉","忠孝路","中山路二段"
"10015070","光復鄉","忠孝路","中正路一段"
"10015070","光復鄉","忠孝路","中華路"
"10015070","光復鄉","忠孝路","中興路"
"10015070","光復鄉","忠孝路","忠孝路23巷"
"10015070","光復鄉","中山路二段21巷","中山路二段"
"10015070","光復鄉","中華路97巷","中興路"
"10015070","光復鄉","中正路一段","中正路一段19巷"
"10015070","光復鄉","中正路一段","中正路一段2巷"
"10015070","光復鄉","中正路一段","中正路一段317巷"
"10015070","光復鄉","中正路一段","中正路一段368巷"
"10015070","光復鄉","中正路一段","中興路"
"10015070","光復鄉","中正路一段","佛祖街"
"10015070","光復鄉","中正路一段2巷","中正路一段"
"10015070","光復鄉","中正路一段2巷","中興路"
"10015070","光復鄉","大華街8巷","大華街"
"10015070","光復鄉","大華街8巷","大華街32巷"
"10015070","光復鄉","大華街8巷","大華街54巷"
"10015070","光復鄉","大華街8巷","大華街7巷"
"10015070","光復鄉","中華路","中山路二段193巷"
"10015070","光復鄉","中華路","中正路一段"
"10015070","光復鄉","中華路","中華路161巷"
"10015070","光復鄉","中華路","中華路256巷"
"10015070","光復鄉","中華路","中華路301巷"
"10015070","光復鄉","中華路","中華路362巷"
"10015070","光復鄉","中華路","中華路68巷"
"10015070","光復鄉","中華路","中華路97巷"
"10015070","光復鄉","中華路","中學街"
"10015070","光復鄉","中華路","和平街"
"10015070","光復鄉","中華路","林森路"
"10015070","光復鄉","大華街7巷","大華街"
"10015070","光復鄉","中山路二段40巷","中山路二段"
"10015070","光復鄉","中華路161巷","中興路"
